cell_id,measured_rank,datasheet_rank,class,verdict,arm,bytes_declared,cell_guard_findings,cell_void,compute_peak_flops_s,datasheet_binding_floor_s,datasheet_bytes_s,datasheet_class,datasheet_compute_fraction,datasheet_diagnostic_below_0.25,datasheet_diagnostic_below_0.5,datasheet_diagnostic_below_0.75,datasheet_flops_s,datasheet_fraction,datasheet_intensity_flops_byte,datasheet_memory_fraction,datasheet_ridge_class,datasheet_ridge_flops_byte,device,device_batch_mean_s,distinct_bytes,distribution_verdict,evidence_class,family,flop_accounting,flops_declared,host_issue_bound,host_loop_mean_s,host_ratio_max,launch_bound,launch_count_in_cell,launch_count_per_step,launch_scale_s,measured_binding_floor_s,measured_bytes_s,measured_class,measured_compute_fraction,measured_diagnostic_below_0.25,measured_diagnostic_below_0.5,measured_diagnostic_below_0.75,measured_flops_s,measured_fraction,measured_intensity_flops_byte,measured_memory_fraction,measured_ridge_class,measured_ridge_flops_byte,memory_mhz,nsys_time_s,physical_floor_s,record_sha256,shape,sm_mhz_high,sm_mhz_low,source_batch_cv,source_file,source_group,source_guard_reasons,source_in_scored_scope,source_state,source_void,source_void_for_scoring,time_s,verdict_void,work_missing_reason,work_state
constants/boosted/elem_rmsnorm_16mib_warm,331,311,HBM-bound,void-with-findings,boosted,50331648,[],False,311869440000000.0,2.4683992467043316e-05,1691858013624.955,HBM-bound,0.0,False,False,False,0.0,0.8297326259538582,0.0,0.8297326259538582,HBM-bound,152.94915254237287,a100,0.0002379946666666667,33554432,,retained-standalone-microbenchmark,elem_rmsnorm,source-zero-scalar-work-uninventoried,0,False,1.27745e-05,0.05416778433476395,False,1,,1.8060582199999998e-06,2.80980002109375e-05,1691858013624.955,HBM-bound,0.0,False,False,False,0.0,0.9444917604070958,0.0,0.9444917604070958,HBM-bound,174.10333138515472,1593,,0.0,,"{""k"":0,""length"":0,""m"":0,""n"":1024,""rotate"":1,""size_bytes"":16777216}",1410,1410,0.00370888506016083,examples/a100_kernel_constants_v1/measurements/results.json,8,"[""G9R"",""G10"",""G11R""]",False,void,True,False,2.9749333333333337e-05,True,,declared
constants/boosted/hbm_read_256mib,332,312,HBM-bound,void-with-findings,boosted,268435456,[],False,311869440000000.0,0.000131647959824231,1693527860026.918,HBM-bound,0.0,False,False,False,0.0,0.830551563494055,0.0,0.830551563494055,HBM-bound,152.94915254237287,a100,0.0003170133333333333,268435456,,retained-standalone-microbenchmark,hbm_read,source-zero-scalar-work-uninventoried,0,False,3.5275e-06,0.012922562893081762,False,1,,1.8060582199999998e-06,0.000149856001125,1693527860026.918,HBM-bound,0.0,False,False,False,0.0,0.9454239640288526,0.0,0.9454239640288526,HBM-bound,174.10333138515472,1593,,0.00011107796610169492,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":1,""size_bytes"":268435456}",1410,1410,0.01175483475687645,examples/a100_kernel_constants_v1/measurements/results.json,2,"[""G9R"",""G10"",""G11R""]",True,void,True,False,0.00015850666666666666,True,,declared
envelope/a100/gemm_decode_m8192_n8192_k8192,333,371,compute-bound,not-below-declared-threshold,lane-a,402653184,[],False,311869440000000.0,0.003525551037562385,108593203367.90804,compute-bound,0.950820448016006,False,False,False,296531840663300.9,0.950820448016006,2730.6666666666665,0.05325702456445584,compute-bound,152.94915254237287,a100,,402653184,,retained-hardware-envelope,gemm,declared-contractions-only,1099511627776,False,,,False,1,,1.8060582199999998e-06,0.003525551037562385,108593203367.90804,compute-bound,0.950820448016006,False,False,False,296531840663300.9,0.950820448016006,2730.6666666666665,0.060622927569108385,compute-bound,174.10333138515472,1593,,0.003525551037562385,,"{""k"":8192,""length"":0,""m"":8192,""n"":8192,""rotate"":0,""size_bytes"":0}",1410,1410,,examples/a100_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,0.0037079040999999997,False,,declared
constants/boosted/gemm_G4_m8192,334,372,compute-bound,void-with-findings,boosted,402653184,[],False,311869440000000.0,0.003525551037562385,108608203286.83882,compute-bound,0.9509517843169497,False,False,False,296572800441927.9,0.9509517843169497,2730.6666666666665,0.053264380927710506,compute-bound,152.94915254237287,a100,0.0037073920000000003,402653184,,retained-standalone-microbenchmark,G4:grid,declared-contractions-only,1099511627776,False,4.91025e-06,0.001392390853827024,False,1,,1.8060582199999998e-06,0.003525551037562385,108608203286.83882,compute-bound,0.9509517843169497,False,False,False,296572800441927.9,0.9509517843169497,2730.6666666666665,0.06063130138045828,compute-bound,174.10333138515472,1593,,0.003525551037562385,,"{""k"":8192,""length"":0,""m"":8192,""n"":8192,""rotate"":1,""size_bytes"":0}",1410,1410,0.0005105435025737232,examples/a100_kernel_constants_v1/measurements/results.json,1,"[""G9R"",""G10"",""G11R""]",True,void,True,False,0.0037073920000000003,True,,declared
envelope/a100/gemm_square_m8192_n8192_k8192,335,373,compute-bound,not-below-declared-threshold,lane-a,402653184,[],False,311869440000000.0,0.003525551037562385,108683248155.7571,compute-bound,0.9516088622341047,False,False,False,296777722963987.4,0.9516088622341047,2730.6666666666665,0.05330118494769946,compute-bound,152.94915254237287,a100,,402653184,,retained-hardware-envelope,gemm,declared-contractions-only,1099511627776,False,,,False,1,,1.8060582199999998e-06,0.003525551037562385,108683248155.7571,compute-bound,0.9516088622341047,False,False,False,296777722963987.4,0.9516088622341047,2730.6666666666665,0.06067319571188759,compute-bound,174.10333138515472,1593,,0.003525551037562385,,"{""k"":8192,""length"":0,""m"":8192,""n"":8192,""rotate"":0,""size_bytes"":0}",1410,1410,,examples/a100_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,0.003704832077,False,,declared
envelope/a100/hbm_write_256mib,336,317,HBM-bound,not-below-declared-threshold,lane-a,268435456,[],False,282009600000000.0,0.000131647959824231,1718977082203.7092,HBM-bound,0.0,False,False,False,0.0,0.8430325458076885,0.0,0.8430325458076885,HBM-bound,138.3050847457627,a100,,268435456,,retained-hardware-envelope,hbm_write,source-zero-scalar-work-uninventoried,0,False,,,False,1,,1.8060582199999998e-06,0.000149856001125,1718977082203.7092,HBM-bound,0.0,False,False,False,0.0,0.9596311731806705,0.0,0.9596311731806705,HBM-bound,157.4338634865761,1593,,0.00011107796610169492,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":0,""size_bytes"":268435456}",1275,1275,,examples/a100_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,0.000156159997,False,,declared
constants/boosted/elem_add_256mib_warm,337,319,HBM-bound,void-with-findings,boosted,805306368,[],False,311869440000000.0,0.00039494387947269305,1723686575342.4656,HBM-bound,0.0,False,False,False,0.0,0.845342207775456,0.0,0.845342207775456,HBM-bound,152.94915254237287,a100,0.0004672,805306368,,retained-standalone-microbenchmark,elem_add,source-zero-scalar-work-uninventoried,0,False,1.5571666666666667e-06,0.003455694674392936,False,1,,1.8060582199999998e-06,0.000449568003375,1723686575342.4656,HBM-bound,0.0,False,False,False,0.0,0.9622602811964897,0.0,0.9622602811964897,HBM-bound,174.10333138515472,1593,,0.0003743738857501569,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":1,""size_bytes"":268435456}",1410,1410,0.006207359075056273,examples/a100_kernel_constants_v1/measurements/results.json,1,"[""G9R"",""G10"",""G11R""]",True,void,True,False,0.0004672,True,,declared
constants/boosted/hbm_triad_256mib,338,320,HBM-bound,void-with-findings,boosted,805306368,[],False,311869440000000.0,0.00039494387947269305,1726840622140.8967,HBM-bound,0.0,False,False,False,0.0,0.8468890370669024,0.0,0.8468890370669024,HBM-bound,152.94915254237287,a100,0.00046634666666666666,805306368,,retained-standalone-microbenchmark,hbm_triad,source-zero-scalar-work-uninventoried,0,False,1.7377500000000002e-06,0.004365556318681318,False,1,,1.8060582199999998e-06,0.000449568003375,1726840622140.8967,HBM-bound,0.0,False,False,False,0.0,0.9640210502380203,0.0,0.9640210502380203,HBM-bound,174.10333138515472,1593,,0.0003743738857501569,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":1,""size_bytes"":268435456}",1410,1410,0.004054623935253558,examples/a100_kernel_constants_v1/measurements/results.json,1,"[""G9R"",""G10"",""G11R""]",True,void,True,False,0.00046634666666666666,True,,declared
constants/boosted/elem_add_256mib_rot,339,322,HBM-bound,void-with-findings,boosted,805306368,[],False,311869440000000.0,0.00039494387947269305,1730640748211.9934,HBM-bound,0.0,False,False,False,0.0,0.8487527209922284,0.0,0.8487527209922284,HBM-bound,152.94915254237287,a100,0.0004653226666666667,805306368,,retained-standalone-microbenchmark,elem_add,source-zero-scalar-work-uninventoried,0,False,1.5671666666666666e-06,0.0034849453816371686,False,1,,1.8060582199999998e-06,0.000449568003375,1730640748211.9934,HBM-bound,0.0,False,False,False,0.0,0.9661424976253037,0.0,0.9661424976253037,HBM-bound,174.10333138515472,1593,,0.0003743738857501569,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":2,""size_bytes"":268435456}",1410,1410,0.0035322501896677696,examples/a100_kernel_constants_v1/measurements/results.json,1,"[""G9R"",""G10"",""G11R""]",True,void,True,False,0.0004653226666666667,True,,declared
constants/boosted/hbm_read_512mib,340,325,HBM-bound,void-with-findings,boosted,536870912,[],False,311869440000000.0,0.000263295919648462,1732706141558.7993,HBM-bound,0.0,False,False,False,0.0,0.8497656453815517,0.0,0.8497656453815517,HBM-bound,152.94915254237287,a100,0.0003098453333333333,536870912,,retained-standalone-microbenchmark,hbm_read,source-zero-scalar-work-uninventoried,0,False,1.6748333333333332e-06,0.00661892361111111,False,1,,1.8060582199999998e-06,0.00029971200225,1732706141558.7993,HBM-bound,0.0,False,False,False,0.0,0.9672955181402334,0.0,0.9672955181402334,HBM-bound,174.10333138515472,1593,,0.00024272592592592592,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":1,""size_bytes"":536870912}",1410,1410,0.013182151411483682,examples/a100_kernel_constants_v1/measurements/results.json,1,"[""G9R"",""G10"",""G11R""]",True,void,True,False,0.0003098453333333333,True,,declared
constants/boosted/hbm_write_256mib,341,326,HBM-bound,void-with-findings,boosted,268435456,[],False,311869440000000.0,0.000131647959824231,1733183471074.3801,HBM-bound,0.0,False,False,False,0.0,0.8499997406006651,0.0,0.8499997406006651,HBM-bound,152.94915254237287,a100,0.00030976,268435456,,retained-standalone-microbenchmark,hbm_write,source-zero-scalar-work-uninventoried,0,False,3.5860000000000005e-06,0.012014581636807818,False,1,,1.8060582199999998e-06,0.000149856001125,1733183471074.3801,HBM-bound,0.0,False,False,False,0.0,0.9675619907347623,0.0,0.9675619907347623,HBM-bound,174.10333138515472,1593,,0.00011107796610169492,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":1,""size_bytes"":268435456}",1410,1410,0.014250707610333384,examples/a100_kernel_constants_v1/measurements/results.json,2,"[""G9R"",""G10"",""G11R""]",True,void,True,False,0.00015488,True,,declared
envelope/a100/gemm_square_m16384_n16384_k16384,342,374,compute-bound,not-below-declared-threshold,lane-a,1610612736,[],False,311869440000000.0,0.02820440830049908,55337719205.38661,compute-bound,0.969052083099319,False,False,False,302217730487018.06,0.969052083099319,5461.333333333333,0.027139104287010857,compute-bound,152.94915254237287,a100,,1610612736,,retained-hardware-envelope,gemm,declared-contractions-only,8796093022208,False,,,False,1,,1.8060582199999998e-06,0.02820440830049908,55337719205.38661,compute-bound,0.969052083099319,False,False,False,302217730487018.06,0.969052083099319,5461.333333333333,0.03089267504027989,compute-bound,174.10333138515472,1593,,0.02820440830049908,,"{""k"":16384,""length"":0,""m"":16384,""n"":16384,""rotate"":0,""size_bytes"":0}",1410,1410,,examples/a100_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,0.02910515213,False,,declared
envelope/gh200/hbm_read_512mib,343,361,HBM-bound,not-below-declared-threshold,lane-a,536870912,[],False,1070530560000000.0,0.00013345755377370497,3644447910164.962,HBM-bound,0.0,False,False,False,0.0,0.9059516767902432,0.0,0.9059516767902432,HBM-bound,266.11683848797253,gh200,,536870912,,retained-hardware-envelope,hbm_read,source-zero-scalar-work-uninventoried,0,False,,,False,1,,1.304124965e-06,0.00014286800475,3644447910164.962,HBM-bound,0.0,False,False,False,0.0,0.9698327655728447,0.0,0.9698327655728447,HBM-bound,284.8814523426819,2619,,0.00011781799669084893,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":0,""size_bytes"":536870912}",1980,1980,,examples/gh200_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,0.0001473120004,False,,declared
envelope/a100/hbm_read_512mib,344,327,HBM-bound,not-below-declared-threshold,lane-a,536870912,[],False,282009600000000.0,0.000263295919648462,1741820639825.1685,HBM-bound,0.0,False,False,False,0.0,0.8542356402155762,0.0,0.8542356402155762,HBM-bound,138.3050847457627,a100,,536870912,,retained-hardware-envelope,hbm_read,source-zero-scalar-work-uninventoried,0,False,,,False,1,,1.8060582199999998e-06,0.00029971200225,1741820639825.1685,HBM-bound,0.0,False,False,False,0.0,0.9723837515756065,0.0,0.9723837515756065,HBM-bound,157.4338634865761,1593,,0.00024272592592592592,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":0,""size_bytes"":536870912}",1275,1275,,examples/a100_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,0.0003082239926,False,,declared
constants/boosted/hbm_triad_512mib,345,328,HBM-bound,void-with-findings,boosted,1610612736,[],False,311869440000000.0,0.0007898877589453861,1747464864364.4106,HBM-bound,0.0,False,False,False,0.0,0.8570037195760802,0.0,0.8570037195760802,HBM-bound,152.94915254237287,a100,0.0009216853333333334,1610612736,,retained-standalone-microbenchmark,hbm_triad,source-zero-scalar-work-uninventoried,0,False,1.5898333333333332e-06,0.0018084893513363029,False,1,,1.8060582199999998e-06,0.00089913600675,1747464864364.4106,HBM-bound,0.0,False,False,False,0.0,0.9755346800390299,0.0,0.9755346800390299,HBM-bound,174.10333138515472,1593,,0.00076931776522285,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":1,""size_bytes"":536870912}",1410,1410,0.003438097329437464,examples/a100_kernel_constants_v1/measurements/results.json,1,"[""G9R"",""G10"",""G11R""]",True,void,True,False,0.0009216853333333334,True,,declared
envelope/a100/hbm_read_1024mib,346,329,HBM-bound,not-below-declared-threshold,lane-a,1073741824,[],False,282009600000000.0,0.000526591839296924,1747626583608.8928,HBM-bound,0.0,False,False,False,0.0,0.8570830310385734,0.0,0.8570830310385734,HBM-bound,138.3050847457627,a100,,1073741824,,retained-hardware-envelope,hbm_read,source-zero-scalar-work-uninventoried,0,False,,,False,1,,1.8060582199999998e-06,0.0005994240045,1747626583608.8928,HBM-bound,0.0,False,False,False,0.0,0.9756249609566261,0.0,0.9756249609566261,HBM-bound,157.4338634865761,1593,,0.0005060218455743879,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":0,""size_bytes"":1073741824}",1275,1275,,examples/a100_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,0.0006144000292,False,,declared
envelope/a100/hbm_write_1024mib,347,330,HBM-bound,not-below-declared-threshold,lane-a,1073741824,[],False,282009600000000.0,0.000526591839296924,1747626668373.3333,HBM-bound,0.0,False,False,False,0.0,0.8570830726093325,0.0,0.8570830726093325,HBM-bound,138.3050847457627,a100,,1073741824,,retained-hardware-envelope,hbm_write,source-zero-scalar-work-uninventoried,0,False,,,False,1,,1.8060582199999998e-06,0.0005994240045,1747626668373.3333,HBM-bound,0.0,False,False,False,0.0,0.9756250082769775,0.0,0.9756250082769775,HBM-bound,157.4338634865761,1593,,0.0005060218455743879,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":0,""size_bytes"":1073741824}",1275,1275,,examples/a100_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,0.0006143999994,False,,declared
constants/base/hbm_read_1024mib,348,333,HBM-bound,void-with-findings,base,1073741824,[],False,282009600000000.0,0.000526591839296924,1751031450041.7476,HBM-bound,0.0,False,False,False,0.0,0.8587528690176494,0.0,0.8587528690176494,HBM-bound,138.3050847457627,a100,0.0006132053333333334,1073741824,,retained-standalone-microbenchmark,hbm_read,source-zero-scalar-work-uninventoried,0,False,1.6525833333333334e-06,0.003330746556761269,False,1,,1.8060582199999998e-06,0.0005994240045,1751031450041.7476,HBM-bound,0.0,False,False,False,0.0,0.9775257518416886,0.0,0.9775257518416886,HBM-bound,157.4338634865761,1593,,0.0005060218455743879,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":1,""size_bytes"":1073741824}",1275,1275,0.004248354445442168,examples/a100_kernel_constants_v1/measurements/results.json,1,"[""G9R"",""G10"",""G11R""]",True,void,True,False,0.0006132053333333334,True,,declared
constants/boosted/hbm_triad_1024mib,349,335,HBM-bound,void-with-findings,boosted,3221225472,[],False,311869440000000.0,0.0015797755178907722,1755755162790.6975,HBM-bound,0.0,False,False,False,0.0,0.8610695046643017,0.0,0.8610695046643017,HBM-bound,152.94915254237287,a100,0.0018346666666666667,3221225472,,retained-standalone-microbenchmark,hbm_triad,source-zero-scalar-work-uninventoried,0,False,1.6115833333333332e-06,0.0010272717755443886,False,1,,1.8060582199999998e-06,0.0017982720135,1755755162790.6975,HBM-bound,0.0,False,False,False,0.0,0.9801627980559593,0.0,0.9801627980559593,HBM-bound,174.10333138515472,1593,,0.001559205524168236,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":1,""size_bytes"":1073741824}",1410,1410,0.0025812905907928565,examples/a100_kernel_constants_v1/measurements/results.json,1,"[""G9R"",""G10"",""G11R""]",True,void,True,False,0.0018346666666666667,True,,declared
constants/boosted/hbm_read_1024mib,350,336,HBM-bound,void-with-findings,boosted,1073741824,[],False,311869440000000.0,0.000526591839296924,1756163572923.9358,HBM-bound,0.0,False,False,False,0.0,0.8612697999666195,0.0,0.8612697999666195,HBM-bound,152.94915254237287,a100,0.0006114133333333334,1073741824,,retained-standalone-microbenchmark,hbm_read,source-zero-scalar-work-uninventoried,0,False,1.553e-06,0.002626559878355705,False,1,,1.8060582199999998e-06,0.0005994240045,1756163572923.9358,HBM-bound,0.0,False,False,False,0.0,0.9803907959154744,0.0,0.9803907959154744,HBM-bound,174.10333138515472,1593,,0.0005060218455743879,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":1,""size_bytes"":1073741824}",1410,1410,0.0032402475272139022,examples/a100_kernel_constants_v1/measurements/results.json,1,"[""G9R"",""G10"",""G11R""]",True,void,True,False,0.0006114133333333334,True,,declared
envelope/a100/hbm_write_512mib,351,337,HBM-bound,not-below-declared-threshold,lane-a,536870912,[],False,282009600000000.0,0.000263295919648462,1756408693553.7544,HBM-bound,0.0,False,False,False,0.0,0.8613900137092723,0.0,0.8613900137092723,HBM-bound,138.3050847457627,a100,,536870912,,retained-hardware-envelope,hbm_write,source-zero-scalar-work-uninventoried,0,False,,,False,1,,1.8060582199999998e-06,0.00029971200225,1756408693553.7544,HBM-bound,0.0,False,False,False,0.0,0.9805276362491816,0.0,0.9805276362491816,HBM-bound,157.4338634865761,1593,,0.00024272592592592592,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":0,""size_bytes"":536870912}",1275,1275,,examples/a100_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,0.0003056640029,False,,declared
envelope/gh200/hbm_write_512mib,352,362,HBM-bound,not-below-declared-threshold,lane-a,536870912,[],False,1070530560000000.0,0.00013345755377370497,3686895005709.894,HBM-bound,0.0,False,False,False,0.0,0.916503348355242,0.0,0.916503348355242,HBM-bound,266.11683848797253,gh200,,536870912,,retained-hardware-envelope,hbm_write,source-zero-scalar-work-uninventoried,0,False,,,False,1,,1.304124965e-06,0.00014286800475,3686895005709.894,HBM-bound,0.0,False,False,False,0.0,0.9811284638727316,0.0,0.9811284638727316,HBM-bound,284.8814523426819,2619,,0.00011781799669084893,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":0,""size_bytes"":536870912}",1980,1980,,examples/gh200_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,0.0001456160024,False,,declared
constants/boosted/hbm_triad_2048mib,353,339,HBM-bound,void-with-findings,boosted,6442450944,[],False,311869440000000.0,0.0031595510357815444,1759068757426.7805,HBM-bound,0.0,False,False,False,0.0,0.8626945805019914,0.0,0.8626945805019914,HBM-bound,152.94915254237287,a100,0.0036624213333333335,6442450944,,retained-standalone-microbenchmark,hbm_triad,source-zero-scalar-work-uninventoried,0,False,1.554666666666667e-06,0.00043612673465096724,False,1,,1.8060582199999998e-06,0.003596544027,1759068757426.7805,HBM-bound,0.0,False,False,False,0.0,0.9820126358117908,0.0,0.9820126358117908,HBM-bound,174.10333138515472,1593,,0.003138981042059008,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":1,""size_bytes"":2147483648}",1410,1410,0.0022583892492213415,examples/a100_kernel_constants_v1/measurements/results.json,1,"[""G9R"",""G10"",""G11R""]",True,void,True,False,0.0036624213333333335,True,,declared
envelope/a100/hbm_read_2048mib,354,342,HBM-bound,not-below-declared-threshold,lane-a,2147483648,[],False,282009600000000.0,0.001053183678593848,1763053418513.295,HBM-bound,0.0,False,False,False,0.0,0.8646487653568812,0.0,0.8646487653568812,HBM-bound,138.3050847457627,a100,,2147483648,,retained-hardware-envelope,hbm_read,source-zero-scalar-work-uninventoried,0,False,,,False,1,,1.8060582199999998e-06,0.001198848009,1763053418513.295,HBM-bound,0.0,False,False,False,0.0,0.9842371011829503,0.0,0.9842371011829503,HBM-bound,157.4338634865761,1593,,0.001032613684871312,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":0,""size_bytes"":2147483648}",1275,1275,,examples/a100_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,0.001218047976,False,,declared
constants/base/hbm_write_1024mib,355,343,HBM-bound,void-with-findings,base,1073741824,[],False,282009600000000.0,0.000526591839296924,1763794785534.0623,HBM-bound,0.0,False,False,False,0.0,0.8650123516625776,0.0,0.8650123516625776,HBM-bound,138.3050847457627,a100,0.000608768,1073741824,,retained-standalone-microbenchmark,hbm_write,source-zero-scalar-work-uninventoried,0,False,1.5921666666666666e-06,0.002748419209866221,False,1,,1.8060582199999998e-06,0.0005994240045,1763794785534.0623,HBM-bound,0.0,False,False,False,0.0,0.9846509745913057,0.0,0.9846509745913057,HBM-bound,157.4338634865761,1593,,0.0005060218455743879,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":1,""size_bytes"":1073741824}",1275,1275,0.016330099107609408,examples/a100_kernel_constants_v1/measurements/results.json,1,"[""G9R"",""G10"",""G11R""]",True,void,True,False,0.000608768,True,,declared
envelope/gh200/hbm_write_1024mib,356,363,HBM-bound,not-below-declared-threshold,lane-a,1073741824,[],False,1070530560000000.0,0.00026691510754740994,3704192896369.845,HBM-bound,0.0,False,False,False,0.0,0.9208033283342693,0.0,0.9208033283342693,HBM-bound,266.11683848797253,gh200,,1073741824,,retained-hardware-envelope,hbm_write,source-zero-scalar-work-uninventoried,0,False,,,False,1,,1.304124965e-06,0.0002857360095,3704192896369.845,HBM-bound,0.0,False,False,False,0.0,0.9857316470024796,0.0,0.9857316470024796,HBM-bound,284.8814523426819,2619,,0.0002512755504645539,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":0,""size_bytes"":1073741824}",1980,1980,,examples/gh200_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,0.0002898720056,False,,declared
constants/boosted/hbm_read_2048mib,357,344,HBM-bound,void-with-findings,boosted,2147483648,[],False,311869440000000.0,0.001053183678593848,1766394609391.4507,HBM-bound,0.0,False,False,False,0.0,0.8662873751331267,0.0,0.8662873751331267,HBM-bound,152.94915254237287,a100,0.0012157440000000002,2147483648,,retained-standalone-microbenchmark,hbm_read,source-zero-scalar-work-uninventoried,0,False,1.6164166666666668e-06,0.0014470955726965343,False,1,,1.8060582199999998e-06,0.001198848009,1766394609391.4507,HBM-bound,0.0,False,False,False,0.0,0.9861023447370497,0.0,0.9861023447370497,HBM-bound,174.10333138515472,1593,,0.001032613684871312,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":1,""size_bytes"":2147483648}",1410,1410,0.004185008825932122,examples/a100_kernel_constants_v1/measurements/results.json,1,"[""G9R"",""G10"",""G11R""]",True,void,True,False,0.0012157440000000002,True,,declared
envelope/gh200/hbm_read_1024mib,358,364,HBM-bound,not-below-declared-threshold,lane-a,1073741824,[],False,1070530560000000.0,0.00026691510754740994,3709106470684.1475,HBM-bound,0.0,False,False,False,0.0,0.9220247646118079,0.0,0.9220247646118079,HBM-bound,266.11683848797253,gh200,,1073741824,,retained-hardware-envelope,hbm_read,source-zero-scalar-work-uninventoried,0,False,,,False,1,,1.304124965e-06,0.0002857360095,3709106470684.1475,HBM-bound,0.0,False,False,False,0.0,0.9870392100363197,0.0,0.9870392100363197,HBM-bound,284.8814523426819,2619,,0.0002512755504645539,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":0,""size_bytes"":1073741824}",1980,1980,,examples/gh200_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,0.0002894880027,False,,declared
constants/base/hbm_triad_1024mib,359,346,HBM-bound,void-with-findings,base,3221225472,[],False,282009600000000.0,0.0015797755178907722,1768919212746.017,HBM-bound,0.0,False,False,False,0.0,0.8675255084481016,0.0,0.8675255084481016,HBM-bound,138.3050847457627,a100,0.0018210133333333332,3221225472,,retained-standalone-microbenchmark,hbm_triad,source-zero-scalar-work-uninventoried,0,False,1.6539166666666669e-06,0.001153023288439955,False,1,,1.8060582199999998e-06,0.0017982720135,1768919212746.017,HBM-bound,0.0,False,False,False,0.0,0.9875117225024895,0.0,0.9875117225024895,HBM-bound,157.4338634865761,1593,,0.001559205524168236,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":1,""size_bytes"":1073741824}",1275,1275,0.0029339223697279417,examples/a100_kernel_constants_v1/measurements/results.json,1,"[""G9R"",""G10"",""G11R""]",True,void,True,False,0.0018210133333333332,True,,declared
envelope/a100/hbm_write_2048mib,360,347,HBM-bound,not-below-declared-threshold,lane-a,2147483648,[],False,282009600000000.0,0.001053183678593848,1769002101528.7175,HBM-bound,0.0,False,False,False,0.0,0.867566159334156,0.0,0.867566159334156,HBM-bound,138.3050847457627,a100,,2147483648,,retained-hardware-envelope,hbm_write,source-zero-scalar-work-uninventoried,0,False,,,False,1,,1.8060582199999998e-06,0.001198848009,1769002101528.7175,HBM-bound,0.0,False,False,False,0.0,0.9875579957545356,0.0,0.9875579957545356,HBM-bound,157.4338634865761,1593,,0.001032613684871312,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":0,""size_bytes"":2147483648}",1275,1275,,examples/a100_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,0.001213952005,False,,declared
envelope/a100/hbm_read_4096mib,361,348,HBM-bound,not-below-declared-threshold,lane-a,4294967296,[],False,311869440000000.0,0.002106367357187696,1770495572129.1672,HBM-bound,0.0,False,False,False,0.0,0.8682985974425059,0.0,0.8682985974425059,HBM-bound,152.94915254237287,a100,,4294967296,,retained-hardware-envelope,hbm_read,source-zero-scalar-work-uninventoried,0,False,,,False,1,,1.8060582199999998e-06,0.002397696018,1770495572129.1672,HBM-bound,0.0,False,False,False,0.0,0.9883917363315672,0.0,0.9883917363315672,HBM-bound,174.10333138515472,1593,,0.0020857973634651602,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":0,""size_bytes"":4294967296}",1410,1275,,examples/a100_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,0.002425855994,False,,declared
