architecture,width,lane,arm,bytes,model_us,measured_us,error_pct
a100,4,timing,auto,3751936,70.08685814666069,64.45319,8.740712673276029
a100,4,timing,auto,3768320,70.31203238130026,64.60182,8.839089024582059
a100,4,timing,auto,3784704,70.53711140543757,64.71949,8.988979062470337
a100,4,timing,auto,3801088,70.76209567123874,64.74021,9.301615906464832
a100,4,timing,auto,3817472,70.9869856267831,64.92325,9.339852251363112
a100,4,timing,auto,3833856,71.2117817161178,65.03681,9.49457963285376
a100,4,timing,auto,3850240,71.43648437931084,65.05705,9.805907859810482
a100,4,timing,auto,3866624,71.66109405250384,65.32237,9.703757001627222
a100,4,timing,auto,3883008,71.88561116796289,65.47327,9.793830624257648
a100,4,timing,auto,3899392,72.11003615412973,65.70351,9.750660435233582
a100,4,timing,auto,3915776,72.33436943567145,65.73246,10.043606211712518
a100,4,timing,auto,3932160,72.55861143352918,65.7612,10.336507596469001
a100,4,timing,auto,3948544,72.78276256496675,66.09726,10.114644033605536
a100,4,timing,auto,3964928,73.00682324361699,66.28217,10.145493491865153
a100,4,timing,auto,3981312,73.2307938795289,66.31308,10.431899528010025
a100,4,timing,auto,3997696,73.45467487921323,66.42225,10.587453570472572
a100,4,timing,auto,4014080,73.67846664568741,66.37865,10.997235776394088
a100,4,timing,auto,4030464,73.90216957851884,66.46838,11.183948786654408
a100,4,timing,auto,4046848,74.12578407387025,66.39223,11.648281845436204
a100,4,timing,auto,4063232,74.34931052453983,66.48355,11.83113796501516
a100,4,timing,auto,4079616,74.572749320006,66.52319,12.100380814579093
a100,4,timing,auto,4096000,74.7961008464661,66.60931,12.290760625603415
a100,4,timing,auto,4112384,75.01936548687901,66.77453,12.34727595518683
a100,4,timing,auto,4128768,75.24254362100386,66.95891,12.371219335864136
a100,4,timing,auto,4145152,75.46563562544026,67.10775,12.454426836602718
a100,4,timing,auto,4161536,75.68864187366624,67.20791,12.618651396340464
a100,4,timing,auto,4177920,75.91156273607668,67.51298,12.439952637369412
a100,4,timing,auto,4194304,76.13439858002057,67.60102,12.623150627047597
gh200,2,legacy,auto,262144,10.787200180000932,11.008,-2.0058123183054777
gh200,2,legacy,auto,278528,11.033919892591683,11.37119997,-2.9660904592140103
gh200,2,legacy,auto,294912,11.278729704830132,11.49920002,-1.9172665471199224
gh200,2,legacy,auto,311296,11.521749418565088,11.82880066,-2.5957935234569463
gh200,2,legacy,auto,327680,11.763085419850345,11.98880002,-1.8827121961590199
gh200,2,legacy,auto,344064,12.00283277661894,12.69440074,-5.44781890492817
gh200,2,legacy,auto,360448,12.241076924076863,12.74240017,-3.9342921210669957
gh200,2,legacy,auto,376832,12.477895033918367,13.22400011,-5.642052857496793
gh200,2,legacy,auto,393216,12.713357137853349,13.35359924,-4.794528356286443
gh200,2,legacy,auto,409600,12.947527057937307,14.22560029,-8.984318454112083
gh200,2,legacy,auto,425984,13.180463183326054,14.38399963,-8.367189082539939
gh200,2,legacy,auto,442368,13.412219123740241,14.82080109,-9.504087921469829
gh200,2,legacy,auto,458752,13.64284426305002,14.808001,-7.868426919676608
gh200,2,legacy,auto,475136,13.872384231268668,15.80480114,-12.226771419734117
gh200,2,legacy,auto,491520,14.100881309378641,15.88479988,-11.230349668222317
gh200,2,legacy,auto,507904,14.328374778468792,16.32479951,-12.22939816386882
gh200,2,legacy,auto,524288,14.554901222392118,16.21760055,-10.252437297870687
gh200,2,legacy,auto,540672,14.780494791390478,18.12480018,-18.451543495082678
gh200,2,legacy,auto,557056,15.005187432750123,18.01120117,-16.68969053689092
gh200,2,legacy,auto,573440,15.229009093459606,18.73760112,-18.724873072441596
gh200,2,legacy,auto,589824,15.45198789897054,18.77919957,-17.71753720720196
gh200,2,legacy,auto,606208,15.67415031146465,19.28799972,-18.73625809309867
gh200,2,legacy,auto,622592,15.895521270466912,19.8144,-19.777932864649383
gh200,2,legacy,auto,638976,16.116124318186117,19.8800005,-18.93297830557843
gh200,2,legacy,auto,655360,16.335981711590886,19.48640123,-16.167272146479927
gh200,2,legacy,auto,671744,16.555114522920963,20.56960016,-19.51659539248447
gh200,2,legacy,auto,688128,16.773542730080486,20.52479982,-18.276704878086903
gh200,2,legacy,auto,704512,16.991285298147496,20.61760053,-17.588444526199698
gh200,2,legacy,auto,720896,17.208360253059524,20.64159885,-16.632619507284318
gh200,2,legacy,auto,737280,17.42478474838693,21.48159966,-18.885068969826758
gh200,2,legacy,auto,753664,17.640575125981137,21.55200019,-18.14877983266603
gh200,2,legacy,auto,770048,17.855746971180764,21.66240104,-17.572632238643273
gh200,2,legacy,auto,786432,18.070315163169354,21.64160088,-16.50194796878929
gh200,2,legacy,auto,802816,18.284293921002245,22.55360037,-18.929600502617028
gh200,2,legacy,auto,819200,18.49769684575642,22.43519947,-17.550557682844538
gh200,2,legacy,auto,835584,18.71053695920001,22.64800109,-17.385481902588474
gh200,2,legacy,auto,851968,18.92282673933229,22.75200002,-16.830051324286654
gh200,2,legacy,auto,868352,19.134578153101952,23.61280099,-18.965233471431752
gh200,2,legacy,auto,884736,19.345802686577183,23.59199896,-17.998459056488603
gh200,2,legacy,auto,901120,19.556511372809265,28.48320082,-31.340190674506985
gh200,2,legacy,auto,917504,19.766714817604772,28.52160111,-30.69563401658284
gh200,2,legacy,auto,933888,19.976423223398015,28.76799926,-30.560262314891283
gh200,2,legacy,auto,950272,20.18564641139404,29.02399935,-30.451878226788764
gh200,2,legacy,auto,966656,20.39439384213622,29.13760021,-30.006611062166733
gh200,2,legacy,auto,983040,20.602674634634084,29.2928014,-29.66642434330612
gh200,2,legacy,auto,999424,20.810497584175224,29.3279998,-29.04221997377665
gh200,2,legacy,auto,1015808,21.017871178931777,29.41600047,-28.5495280013783
gh200,2,legacy,auto,1032192,21.224803615461038,29.42880057,-27.877442490477154
gh200,2,legacy,auto,1048576,21.43130281319004,29.44799885,-27.223228571981416
gh200,2,legacy,auto,1064960,21.63737642796623,30.06719984,-28.03660951765493
gh200,2,legacy,auto,1081344,21.843031864746994,30.10079823,-27.433712229674
gh200,2,legacy,auto,1097728,22.048276289495654,30.32160178,-27.285252113433522
gh200,2,legacy,auto,1114112,22.25311664034412,30.30239977,-26.5631870437695
gh200,2,legacy,auto,1130496,22.45755963807821,30.51519953,-26.40533247701753
gh200,2,legacy,auto,1146880,22.661611795995093,30.41760065,-25.498358477544503
gh200,2,legacy,auto,1163264,22.86527942917947,30.47679923,-24.974800481436677
gh200,2,legacy,auto,1179648,23.06856866324066,30.45920096,-24.26403866097786
gh200,2,legacy,auto,1196032,23.271485442548034,31.08480014,-25.135483137296323
gh200,2,legacy,auto,1212416,23.474035538001104,31.18880093,-24.73569089531168
gh200,2,legacy,auto,1228800,23.676224554365934,31.33920208,-24.451731432321345
gh200,2,legacy,auto,1245184,23.878057937207636,31.46240115,-24.10605337028565
gh200,2,legacy,auto,1261568,24.079540979446094,31.48639947,-23.523993264492194
gh200,2,legacy,auto,1277952,24.280678827560564,31.47520125,-22.857748756854846
gh200,2,legacy,auto,1294336,24.48147648746535,31.54719993,-22.397307711025917
gh200,2,legacy,auto,1310720,24.681938830078572,31.63360059,-21.97556278850845
gh200,2,legacy,auto,1327104,24.882070596603594,32.31520206,-23.001964987237976
gh200,2,legacy,auto,1343488,25.081876403541163,32.25599974,-22.241205959467926
gh200,2,legacy,auto,1359872,25.281360747448737,32.3759988,-21.9132638853176
gh200,2,legacy,auto,1376256,25.480528009464123,32.44800121,-21.47273465457282
gh200,2,legacy,auto,1392640,25.67938245960528,32.46239945,-20.894995765307545
gh200,2,legacy,auto,1409024,25.87792826086249,32.52159804,-20.428485005460427
gh200,2,legacy,auto,1425408,26.07616947309343,32.66239911,-20.164561747976794
gh200,2,legacy,auto,1441792,26.27411005673346,32.77119994,-19.825608751470526
gh200,2,legacy,auto,1458176,26.47175387633175,33.17280114,-20.20042635346847
gh200,2,legacy,auto,1474560,26.669104703923534,33.12479705,-19.48900195926322
gh200,2,legacy,auto,1490944,26.86616622224758,33.37759897,-19.508391701886463
gh200,2,legacy,auto,1507328,27.062942027817453,33.38400275,-18.934400315979328
gh200,2,legacy,auto,1523712,27.259435633855187,33.32639858,-18.204676186600466
gh200,2,legacy,auto,1540096,27.455650473094433,33.50720182,-18.060449748726782
gh200,2,legacy,auto,1556480,27.65158990046078,33.6048007,-17.71535814982297
gh200,2,legacy,auto,1572864,27.847257195635322,33.5040018,-16.883787907284187
gh200,2,legacy,auto,1589248,28.042655565508017,34.02239829,-17.57590006889541
gh200,2,legacy,auto,1605632,28.237788146526587,34.04799849,-17.064763278757454
gh200,2,legacy,auto,1622016,28.432658006946493,34.20799971,-16.883014943914443
gh200,2,legacy,auto,1638400,28.62726814898698,34.24319997,-16.400137329259714
gh200,2,legacy,auto,1654784,28.8216215108981,34.46559981,-16.37568569882928
gh200,2,legacy,auto,1671168,29.015720968943345,34.46080163,-15.800795116490896
gh200,2,legacy,auto,1687552,29.20956933930176,34.48799998,-15.30512248828365
gh200,2,legacy,auto,1703936,29.403169379894035,34.52799842,-14.842531495070565
gh200,2,legacy,auto,1720320,29.596523792136043,34.99839827,-15.43463342576551
gh200,2,legacy,auto,1736704,29.789635222623236,35.05279869,-15.014959330132637
gh200,2,legacy,auto,1753088,29.98250626474946,35.19519791,-14.810803617528334
gh200,2,legacy,auto,1769472,30.175139460263733,35.24959832,-14.395792013485465
gh200,2,legacy,auto,1785856,30.367537300766696,35.34720093,-14.087858439186752
gh200,2,legacy,auto,1802240,30.55970222915095,35.33760086,-13.520721595611606
gh200,2,legacy,auto,1818624,30.75163664098738,35.60639918,-13.634522588118159
gh200,2,legacy,auto,1835008,30.943342885859213,35.63199937,-13.158555700044039
gh200,2,legacy,auto,1851392,31.134823268647892,36.05280071,-13.641041318568082
gh200,2,legacy,auto,1867776,31.326080050771,35.97600013,-12.925061325401444
gh200,2,legacy,auto,1884160,31.51711545137607,36.15199775,-12.820542672842826
gh200,2,legacy,auto,1900544,31.70793164849081,36.21920198,-12.455465843781665
gh200,2,legacy,auto,1916928,31.89853078013332,36.34240106,-12.227783939013847
gh200,2,legacy,auto,1933312,32.08891494538199,36.47040203,-12.013816247525511
gh200,2,legacy,auto,1949696,32.279086205409,36.58559918,-11.771060392924259
gh200,2,legacy,auto,1966080,32.46904658447721,36.70879826,-11.549688021638849
gh200,2,legacy,auto,1982464,32.65879807090311,36.94080189,-11.591529149387647
gh200,2,legacy,auto,1998848,32.848342617986816,36.99199855,-11.201492469817321
gh200,2,legacy,auto,2015232,33.03768214491067,37.09600121,-10.94004456737867
gh200,2,legacy,auto,2031616,33.22681853760723,37.18239814,-10.638312212943157
gh200,2,legacy,auto,2048000,33.41575364959908,37.37119958,-10.584209163351987
gh200,2,legacy,auto,2064384,33.60448930281052,37.53279895,-10.466338128479702
gh200,2,legacy,auto,2080768,33.793027288352214,37.47040033,-9.814074600915223
gh200,2,legacy,auto,2097152,33.98136936728109,37.7632007,-10.014594268008937
gh200,2,legacy,auto,2113536,34.16951727133532,39.18879852,-12.80794879716225
gh200,2,legacy,auto,2129920,34.35747270364589,39.24959898,-12.464143337736877
gh200,2,legacy,auto,2146304,34.54523733942521,39.41439837,-12.353762157843606
gh200,2,legacy,auto,2162688,34.732812826634515,39.70880061,-12.531196376937059
gh200,2,legacy,auto,2179072,34.92020078663042,39.60160166,-11.821241255749715
gh200,2,legacy,auto,2195456,35.10740281479036,39.97760266,-12.182320902605214
gh200,2,legacy,auto,2211840,35.2944204811206,40.00479728,-11.774529854284
gh200,2,legacy,auto,2228224,35.4812553308436,40.19039869,-11.71708545486041
gh200,2,legacy,auto,2244608,35.667908884969165,40.36960006,-11.646613214009726
gh200,2,legacy,auto,2260992,35.85438264084746,40.38720205,-11.223405383568874
gh200,2,legacy,auto,2277376,36.04067807270581,40.39680213,-10.783338847653956
gh200,2,legacy,auto,2293760,36.22679663216948,40.58400169,-10.736262754749848
gh200,2,legacy,auto,2310144,36.412739748767144,40.7776013,-10.704066477870178
gh200,2,legacy,auto,2326528,36.598508830421345,41.08319804,-10.916115160295481
gh200,2,legacy,auto,2342912,36.784105263925206,41.07039794,-10.436452752020243
gh200,2,legacy,auto,2359296,36.96953041540444,41.23199731,-10.337764776584757
gh200,2,legacy,auto,2375680,37.15478563076739,41.39680043,-10.247204506555164
gh200,2,legacy,auto,2392064,37.33987223614063,41.45120084,-9.918478887328108
gh200,2,legacy,auto,2408448,37.52479153829437,41.51520133,-9.611924461081788
gh200,2,legacy,auto,2424832,37.70954482505343,41.71039909,-9.591982700318425
gh200,2,legacy,auto,2441216,37.894133365698764,42.00480133,-9.786185945760872
gh200,2,legacy,auto,2457600,38.07855841135713,42.05920175,-9.464381569350333
gh200,2,legacy,auto,2473984,38.262821195379395,42.24000126,-9.41567222060401
gh200,2,legacy,auto,2490368,38.44692293370987,42.27039963,-9.045281638587932
gh200,2,legacy,auto,2506752,38.630864825244146,42.2927998,-8.658530511275941
gh200,2,legacy,auto,2523136,38.81464805217841,42.35040024,-8.348804657770536
gh200,2,legacy,auto,2539520,38.99827378034871,42.50559956,-8.251444082562397
gh200,2,legacy,auto,2555904,39.181743159561506,42.80159995,-8.457293172842007
gh200,2,legacy,auto,2572288,39.36505732391539,42.97919944,-8.40904940802828
gh200,2,legacy,auto,2588672,39.54821739211406,43.02879795,-8.0889560566633
gh200,2,legacy,auto,2605056,39.73122446777188,43.26879978,-8.175811046793314
gh200,2,legacy,auto,2621440,39.91407963971049,43.2847999,-7.78730701788345
gh200,2,legacy,auto,2637824,40.0967839822486,43.12000051,-7.01116997215776
gh200,2,legacy,auto,2654208,40.27933855548394,43.29920188,-6.974408749808713
