architecture,lane,arm,width,bytes,median_us,min_us,max_us,q1_us,q3_us,relative_iqr,repetitions
gh200,timing,Ring_LL128_cta4,4,2129920,63.0329,62.74139,63.10554,62.887145000000004,63.06922,0.002888570889170537,3
gh200,timing,Ring_LL128_cta4,4,2162688,63.19034,63.01434,63.24409,63.10234,63.217214999999996,0.00181792027072489,3
gh200,timing,Ring_LL128_cta4,4,2195456,63.78328,63.63224,63.82423,63.70776,63.803754999999995,0.0015050182430253658,3
gh200,timing,Ring_LL128_cta4,4,2228224,64.00535,63.70072,64.02455,63.853035000000006,64.01495,0.0025297104070205593,3
gh200,timing,Ring_LL128_cta4,4,2260992,64.5871,64.41397,64.63412,64.50053500000001,64.61061000000001,0.0017042876983173853,3
gh200,timing,Ring_LL128_cta4,4,2293760,64.75861,64.50645,64.93108,64.63253,64.84484499999999,0.003278560179101892,3
gh200,timing,Ring_LL128_cta4,4,2326528,65.49331,65.35155,65.6021,65.42242999999999,65.547705,0.0019127907873338825,3
gh200,timing,Ring_LL128_cta4,4,2359296,65.71954,65.33874,65.72401,65.52914,65.72177500000001,0.0029311678079306383,3
gh200,timing,Ring_LL128_cta4,4,2392064,66.23568,66.12081,66.33392,66.178245,66.2848,0.0016087250859355589,3
gh200,timing,Ring_LL128_cta4,4,2424832,66.45519,66.10384,66.52079,66.279515,66.48799,0.003137076276510425,3
gh200,timing,Ring_LL128_cta4,4,2457600,70.63266,70.63235,70.68546,70.63250500000001,70.65906000000001,0.00037595922339611566,3
gh200,timing,Ring_LL128_cta4,4,2490368,70.77217,70.73282,70.80929,70.75249500000001,70.79073,0.0005402547357243112,3
gh200,timing,Ring_LL128_cta4,4,2523136,71.7491,71.69279,71.75518,71.720945,71.75214,0.0004347789728372447,3
gh200,timing,Ring_LL128_cta4,4,2555904,71.82079,71.76511,71.86846,71.79295,71.84462500000001,0.0007194991867953976,3
gh200,timing,Ring_LL128_cta4,4,2588672,72.58332,72.36028,72.61212,72.4718,72.59772000000001,0.0017348338433679777,3
gh200,timing,Ring_LL128_cta4,4,2621440,72.67164,72.58492,72.8486,72.62827999999999,72.76012,0.001814187762929405,3
gh200,timing,Ring_LL128_cta8,2,524288,19.1843,18.94787,19.2237,19.066085,19.204,0.0071889513821197315,3
gh200,timing,Ring_LL128_cta8,2,557056,21.62682,21.31644,21.79733,21.471629999999998,21.712075,0.011117908226914597,3
gh200,timing,Ring_LL128_cta8,2,589824,21.77882,21.45755,21.82837,21.618185,21.803595,0.00851331706676491,3
gh200,timing,Ring_LL128_cta8,2,622592,21.80153,21.54171,21.83925,21.671619999999997,21.82039,0.006823833006215734,3
gh200,timing,Ring_LL128_cta8,2,655360,21.92601,21.65627,21.94613,21.79114,21.93607,0.00660995776249314,3
gh200,timing,Ring_LL128_cta8,2,688128,22.61783,22.30457,22.66642,22.461199999999998,22.642125,0.007999220084331786,3
gh200,timing,Ring_LL128_cta8,2,720896,22.70647,22.52281,22.73714,22.61464,22.721805,0.004719579925897702,3
gh200,timing,Ring_LL128_cta8,2,753664,22.76407,22.52633,22.86897,22.645200000000003,22.81652,0.00752589497396546,3
gh200,timing,Ring_LL128_cta8,2,786432,22.82385,22.51609,22.85366,22.66997,22.838755,0.007395115197479818,3
gh200,timing,Ring_LL128_cta8,2,819200,23.60016,23.3231,23.60723,23.46163,23.603695000000002,0.006019662578558889,3
gh200,timing,Ring_LL128_cta8,2,851968,23.77715,23.44982,23.80078,23.613484999999997,23.788964999999997,0.007380194850938835,3
gh200,timing,Ring_LL128_cta8,2,884736,23.75727,23.47414,23.75956,23.615705,23.758415,0.0060070033299281025,3
gh200,timing,Ring_LL128_cta8,2,917504,23.7634,23.49461,23.79759,23.629005,23.780495000000002,0.00637492951345357,3
gh200,timing,Ring_LL128_cta8,2,950272,24.92843,24.70386,24.96719,24.816145,24.947809999999997,0.00528172050947445,3
gh200,timing,Ring_LL128_cta8,2,983040,25.02383,24.81745,25.0561,24.92064,25.039965000000002,0.0047684547089715465,3
gh200,timing,Ring_LL128_cta8,2,1015808,24.98799,24.71538,25.02826,24.851685,25.008125,0.006260607595889062,3
gh200,timing,Ring_LL128_cta8,2,1048576,25.03632,24.78417,25.0801,24.910245,25.058210000000003,0.005910013931760051,3
gh200,timing,Ring_LL128_cta8,2,1081344,26.15147,25.92878,26.2759,26.040125,26.213684999999998,0.006636720612646187,3
gh200,timing,Ring_LL128_cta8,2,1114112,26.16939,25.90797,26.22694,26.03868,26.198165,0.006094333876334148,3
gh200,timing,Ring_LL128_cta8,2,1146880,26.14827,25.86445,26.17478,26.00636,26.161524999999997,0.00593404458497624,3
gh200,timing,Ring_LL128_cta8,2,1179648,26.15083,25.94861,26.28838,26.04972,26.219605,0.006496352123431674,3
gh200,timing,Ring_LL128_cta8,2,1212416,28.41348,28.17991,28.54494,28.296695,28.479210000000002,0.0064235355894456505,3
gh200,timing,Ring_LL128_cta8,2,1245184,28.47108,28.23654,28.57726,28.353810000000003,28.524169999999998,0.005983615654902981,3
gh200,timing,Ring_LL128_cta8,2,1277952,28.47428,28.08071,28.57822,28.277495000000002,28.52625,0.008736129587824491,3
gh200,timing,Ring_LL128_cta8,2,1310720,28.47908,28.1751,28.54943,28.32709,28.514255,0.006572017073585251,3
gh200,timing,Ring_LL128_cta8,2,1343488,29.33505,29.22563,29.47803,29.28034,29.40654,0.0043020209612733154,3
gh200,timing,Ring_LL128_cta8,2,1376256,29.3117,29.13539,29.48955,29.223545,29.400624999999998,0.006041273621113637,3
gh200,timing,Ring_LL128_cta8,2,1409024,29.3373,29.10755,29.47962,29.222425,29.408459999999998,0.006341244763492102,3
gh200,timing,Ring_LL128_cta8,2,1441792,29.47169,29.14276,29.53243,29.307225,29.50206,0.006610920513889811,3
gh200,timing,Ring_LL128_cta8,2,1474560,30.58109,30.35743,30.68215,30.46926,30.631619999999998,0.0053091632770447235,3
gh200,timing,Ring_LL128_cta8,2,1507328,30.61214,30.29984,30.6332,30.45599,30.62267,0.005444898657852718,3
gh200,timing,Ring_LL128_cta8,2,1540096,30.53277,30.2272,30.57624,30.379984999999998,30.554505,0.005715825979758834,3
gh200,timing,Ring_LL128_cta8,2,1572864,30.62045,30.32095,30.65654,30.4707,30.638495,0.005479834555011377,3
gh200,timing,Ring_LL128_cta8,2,1605632,31.6393,31.4118,31.72243,31.52555,31.680864999999997,0.004908926556529319,3
gh200,timing,Ring_LL128_cta8,2,1638400,31.63546,31.34396,31.64595,31.48971,31.640704999999997,0.004772966791062884,3
gh200,timing,Ring_LL128_cta8,2,1671168,31.6073,31.31805,31.66355,31.462674999999997,31.635424999999998,0.005465509550009037,3
gh200,timing,Ring_LL128_cta8,2,1703936,31.69561,31.46108,31.80179,31.578345,31.7487,0.005374719085703058,3
gh200,timing,Ring_LL128_cta8,2,1736704,32.75382,32.4892,32.87023,32.62151,32.812025,0.00581657345616474,3
gh200,timing,Ring_LL128_cta8,2,1769472,32.73654,32.48953,32.85488,32.613034999999996,32.79571,0.005580155996938078,3
gh200,timing,Ring_LL128_cta8,2,1802240,32.77718,32.46426,32.90351,32.620720000000006,32.840345,0.006700545928600127,3
gh200,timing,Ring_LL128_cta8,2,1835008,32.90006,32.60152,33.13807,32.75079,33.019065,0.008154240448193576,3
gh200,timing,Ring_LL128_cta8,2,1867776,34.93423,34.55314,35.1396,34.743685,35.036915,0.008393773098763053,3
gh200,timing,Ring_LL128_cta8,2,1900544,34.99528,34.47091,35.07886,34.733095000000006,35.03707,0.00868617139225616,3
gh200,timing,Ring_LL128_cta8,2,1933312,35.04232,34.56882,35.09294,34.80557,35.067629999999994,0.007478386134251131,3
gh200,timing,Ring_LL128_cta8,2,1966080,35.18286,34.75058,35.18471,34.966719999999995,35.183785,0.00616962350417235,3
gh200,timing,Ring_LL128_cta8,2,1998848,36.19115,35.91886,36.30435,36.055005,36.247749999999996,0.0053257495271632725,3
gh200,timing,Ring_LL128_cta8,2,2031616,36.31716,36.00301,36.3793,36.160085,36.34823,0.005180608836153451,3
gh200,timing,Ring_LL128_cta8,2,2064384,36.34762,36.0283,36.44067,36.187960000000004,36.394144999999995,0.005672585990499261,3
gh200,timing,Ring_LL128_cta8,2,2097152,36.5949,36.27885,36.61418,36.436875,36.60454,0.004581649355511273,3
gh200,timing,Ring_LL128_cta8,2,2129920,37.28295,37.00139,37.38976,37.14217,37.336355,0.005208412960884195,3
gh200,timing,Ring_LL128_cta8,2,2162688,37.37767,37.05162,37.47487,37.214645000000004,37.42627,0.0056618028892651134,3
gh200,timing,Ring_LL128_cta8,2,2195456,37.50311,37.21001,37.57855,37.35656,37.54083,0.004913459177118856,3
gh200,timing,Ring_LL128_cta8,2,2228224,37.74534,37.42025,37.80575,37.582795000000004,37.775545,0.005106590641387696,3
gh200,timing,Ring_LL128_cta8,2,2260992,38.47044,38.21766,38.5622,38.34405,38.51632,0.004477983615471969,3
gh200,timing,Ring_LL128_cta8,2,2293760,38.6378,38.2823,38.74908,38.460049999999995,38.693439999999995,0.006040457790039805,3
gh200,timing,Ring_LL128_cta8,2,2326528,38.76771,38.38054,38.81211,38.574125,38.78991,0.005566101273456616,3
gh200,timing,Ring_LL128_cta8,2,2359296,38.8845,38.6023,38.92667,38.7434,38.905585,0.004170942149185431,3
gh200,timing,Ring_LL128_cta8,2,2392064,40.7654,40.3104,40.82548,40.5379,40.79544,0.006317612485097626,3
gh200,timing,Ring_LL128_cta8,2,2424832,40.76445,40.55774,40.80084,40.661095,40.782645,0.0029817647484511422,3
gh200,timing,Ring_LL128_cta8,2,2457600,41.03228,40.70847,41.04372,40.870374999999996,41.038,0.004085198287787104,3
gh200,timing,Ring_LL128_cta8,2,2490368,41.10747,40.87422,41.2405,40.990845,41.173985,0.004455151338674008,3
gh200,timing,Ring_LL128_cta8,2,2523136,42.14616,41.81467,42.2216,41.980415,42.18388,0.004827604697557294,3
gh200,timing,Ring_LL128_cta8,2,2555904,42.25136,41.91706,42.26072,42.08421,42.25604,0.0040668513392231615,3
gh200,timing,Ring_LL128_cta8,2,2588672,42.36375,41.9993,42.40975,42.181525,42.386750000000006,0.004844353958278144,3
gh200,timing,Ring_LL128_cta8,2,2621440,42.38135,42.35609,42.50991,42.368719999999996,42.445629999999994,0.0018147133113975379,3
gh200,timing,Ring_LL128_cta8,4,524288,25.29129,25.15473,25.35759,25.223010000000002,25.32444,0.004010471589230799,3
gh200,timing,Ring_LL128_cta8,4,557056,26.55691,26.39598,26.65893,26.476445,26.60792,0.004950688916745276,3
gh200,timing,Ring_LL128_cta8,4,589824,26.57869,26.53676,26.58565,26.557725,26.58217,0.000919721777107903,3
gh200,timing,Ring_LL128_cta8,4,622592,26.55269,26.54381,26.67083,26.54825,26.611759999999997,0.0023918480575789982,3
gh200,timing,Ring_LL128_cta8,4,655360,26.62763,26.58285,26.62885,26.605240000000002,26.628239999999998,0.0008637644431741065,3
gh200,timing,Ring_LL128_cta8,4,688128,27.77544,27.69577,27.80097,27.735605,27.788204999999998,0.0018937593787892542,3
gh200,timing,Ring_LL128_cta8,4,720896,27.79816,27.62089,27.80801,27.709525,27.803085,0.0033656903910186894,3
gh200,timing,Ring_LL128_cta8,4,753664,27.70728,27.63881,27.8496,27.673045000000002,27.77844,0.00380387392771856,3
gh200,timing,Ring_LL128_cta8,4,786432,27.85888,27.67273,27.98119,27.765805,27.920035,0.005536116311926334,3
gh200,timing,Ring_LL128_cta8,4,819200,28.96253,28.90054,29.08035,28.931535,29.02144,0.0031041832326111746,3
gh200,timing,Ring_LL128_cta8,4,851968,29.0118,28.86373,29.06372,28.937765,29.03776,0.003446700997525139,3
gh200,timing,Ring_LL128_cta8,4,884736,29.03932,28.90918,29.08292,28.974249999999998,29.061120000000003,0.0029914612325634576,3
gh200,timing,Ring_LL128_cta8,4,917504,29.00164,28.98844,29.14883,28.99504,29.075235,0.002765188451411706,3
gh200,timing,Ring_LL128_cta8,4,950272,30.69687,30.54592,30.73438,30.621395,30.715625000000003,0.003069694076301693,3
gh200,timing,Ring_LL128_cta8,4,983040,30.69495,30.37153,30.7859,30.53324,30.740425000000002,0.006749807378738282,3
gh200,timing,Ring_LL128_cta8,4,1015808,30.63863,30.55967,30.81631,30.59915,30.72747,0.004188176821222054,3
gh200,timing,Ring_LL128_cta8,4,1048576,30.68918,30.49665,30.76446,30.592914999999998,30.72682,0.00436326418627028,3
gh200,timing,Ring_LL128_cta8,4,1081344,31.87068,31.80499,32.09402,31.837835,31.98235,0.004534418468636438,3
gh200,timing,Ring_LL128_cta8,4,1114112,31.9989,31.7446,32.03322,31.87175,32.016059999999996,0.0045098425258367405,3
gh200,timing,Ring_LL128_cta8,4,1146880,31.95826,31.77532,32.14041,31.86679,32.049335,0.005711981816281535,3
gh200,timing,Ring_LL128_cta8,4,1179648,32.00114,31.7046,32.10554,31.85287,32.05334,0.006264464328458275,3
gh200,timing,Ring_LL128_cta8,4,1212416,36.82594,36.43341,36.94154,36.629675000000006,36.88374,0.0068990771179227766,3
gh200,timing,Ring_LL128_cta8,4,1245184,36.94497,36.45645,37.04746,36.70071,36.996215,0.007998517795521246,3
gh200,timing,Ring_LL128_cta8,4,1277952,36.89002,36.42989,36.97634,36.659955,36.93318,0.007406474705082936,3
gh200,timing,Ring_LL128_cta8,4,1310720,36.98689,36.57069,37.04298,36.77879,37.014935,0.006384559502028975,3
gh200,timing,Ring_LL128_cta8,4,1343488,37.57376,37.2641,37.6452,37.41893,37.609480000000005,0.005071358309628894,3
gh200,timing,Ring_LL128_cta8,4,1376256,37.48063,37.25931,37.66888,37.369969999999995,37.574754999999996,0.005463755545197643,3
gh200,timing,Ring_LL128_cta8,4,1409024,37.53792,37.26987,37.54024,37.403895,37.53908,0.0036012917071590513,3
gh200,timing,Ring_LL128_cta8,4,1441792,37.58495,37.39658,37.69481,37.490764999999996,37.63988,0.003967412488243349,3
gh200,timing,Ring_LL128_cta8,4,1474560,38.07486,37.78505,38.16487,37.929955,38.119865000000004,0.004987805601911726,3
gh200,timing,Ring_LL128_cta8,4,1507328,38.04413,37.85065,38.2375,37.94739,38.140815,0.005084227185639541,3
gh200,timing,Ring_LL128_cta8,4,1540096,38.01309,37.85129,38.2311,37.93219,38.122095,0.004995779085572973,3
gh200,timing,Ring_LL128_cta8,4,1572864,38.13757,37.94857,38.27335,38.04307,38.20546,0.004258005950562714,3
gh200,timing,Ring_LL128_cta8,4,1605632,38.73979,38.44903,38.7818,38.594409999999996,38.760795,0.004294938098528808,3
gh200,timing,Ring_LL128_cta8,4,1638400,38.78875,38.53287,38.91941,38.66081,38.854079999999996,0.004982630272952809,3
gh200,timing,Ring_LL128_cta8,4,1671168,38.775,38.58087,38.78469,38.677935,38.779844999999995,0.0026282398452610344,3
gh200,timing,Ring_LL128_cta8,4,1703936,38.81668,38.70887,38.83227,38.762775,38.824475,0.0015895228546079125,3
gh200,timing,Ring_LL128_cta8,4,1736704,39.47768,39.34117,39.62307,39.409425,39.550375,0.0035703719164855608,3
gh200,timing,Ring_LL128_cta8,4,1769472,39.51737,39.41605,39.62946,39.46671,39.573415,0.0027002049984601213,3
gh200,timing,Ring_LL128_cta8,4,1802240,39.45016,39.36356,39.59362,39.406859999999995,39.52189,0.0029158310131062693,3
gh200,timing,Ring_LL128_cta8,4,1835008,39.56825,39.4826,39.61954,39.525425,39.593895,0.0017304278051216548,3
gh200,timing,Ring_LL128_cta8,4,1867776,40.29654,40.2685,40.50559,40.282520000000005,40.401065,0.002941815848209237,3
gh200,timing,Ring_LL128_cta8,4,1900544,40.29718,40.26338,40.52992,40.28028,40.41355,0.0033071793113067247,3
gh200,timing,Ring_LL128_cta8,4,1933312,40.32694,40.23586,40.52735,40.281400000000005,40.427144999999996,0.0036140852740126302,3
gh200,timing,Ring_LL128_cta8,4,1966080,40.32118,40.26785,40.4672,40.294515000000004,40.394189999999995,0.0024720258682903286,3
gh200,timing,Ring_LL128_cta8,4,1998848,41.60081,41.35391,41.75643,41.477360000000004,41.67862,0.0048378865699970205,3
gh200,timing,Ring_LL128_cta8,4,2031616,41.59441,41.4467,41.81627,41.520555,41.70534000000001,0.004442544082245789,3
gh200,timing,Ring_LL128_cta8,4,2064384,41.62194,41.47101,41.75196,41.546475,41.686949999999996,0.003375022884565088,3
gh200,timing,Ring_LL128_cta8,4,2097152,41.66513,41.50781,41.87963,41.58647,41.77238,0.004462004558728121,3
gh200,timing,Ring_LL128_cta8,4,2129920,42.63662,42.52731,42.79064,42.581965,42.71363,0.0030880731164901263,3
gh200,timing,Ring_LL128_cta8,4,2162688,42.76973,42.51034,42.93591,42.640035,42.85282,0.004975130775901643,3
gh200,timing,Ring_LL128_cta8,4,2195456,42.74158,42.52123,42.80536,42.631405,42.77347,0.0033238125497466946,3
gh200,timing,Ring_LL128_cta8,4,2228224,42.79214,42.64026,42.90519,42.7162,42.848665,0.0030955451164628896,3
gh200,timing,Ring_LL128_cta8,4,2260992,43.65771,43.52279,43.91316,43.59025,43.785435,0.004470802522624347,3
gh200,timing,Ring_LL128_cta8,4,2293760,43.76522,43.58231,43.90324,43.673765,43.83423,0.003666495907023773,3
gh200,timing,Ring_LL128_cta8,4,2326528,43.78647,43.71755,43.93492,43.75201,43.860695,0.002482159443316651,3
gh200,timing,Ring_LL128_cta8,4,2359296,43.8705,43.83159,43.89557,43.851045,43.883035,0.0007291915979986644,3
gh200,timing,Ring_LL128_cta8,4,2392064,48.47609,48.16489,48.70949,48.32049,48.59279,0.005617202212472197,3
gh200,timing,Ring_LL128_cta8,4,2424832,48.41306,48.08712,48.65701,48.25009,48.535035,0.005885705220863966,3
gh200,timing,Ring_LL128_cta8,4,2457600,48.38714,48.16104,48.69189,48.27409,48.539515,0.005485445099669054,3
gh200,timing,Ring_LL128_cta8,4,2490368,48.55417,48.51944,48.75781,48.536805,48.65599,0.0024546810294564124,3
gh200,timing,Ring_LL128_cta8,4,2523136,49.4463,49.32069,49.69506,49.383494999999996,49.570679999999996,0.003785621977781947,3
gh200,timing,Ring_LL128_cta8,4,2555904,49.44566,49.31109,49.63074,49.378375,49.5382,0.0032323362657107825,3
gh200,timing,Ring_LL128_cta8,4,2588672,49.43351,49.36356,49.7293,49.398534999999995,49.581405000000004,0.003699312470427617,3
gh200,timing,Ring_LL128_cta8,4,2621440,49.55493,49.53238,49.75617,49.543655,49.65555,0.0022579993554626547,3
gh200,timing,Ring_Simple,2,524288,23.9595,23.62644,24.02093,23.792969999999997,23.990215,0.00823243389887111,3
gh200,timing,Ring_Simple,2,557056,26.24614,26.08076,26.31078,26.16345,26.278460000000003,0.004381977692719829,3
gh200,timing,Ring_Simple,2,589824,26.05606,25.84076,26.13318,25.94841,26.09462,0.005611362577457987,3
gh200,timing,Ring_Simple,2,622592,26.20486,26.05196,26.26726,26.128410000000002,26.236060000000002,0.0041080166045534905,3
gh200,timing,Ring_Simple,2,655360,26.4743,26.18796,26.50533,26.33113,26.489815,0.005993926185017108,3
gh200,timing,Ring_Simple,2,688128,27.10884,27.00712,27.11907,27.05798,27.113955,0.0020648246107173936,3
gh200,timing,Ring_Simple,2,720896,26.98979,26.74185,27.00675,26.86582,26.998269999999998,0.004907411284044767,3
gh200,timing,Ring_Simple,2,753664,27.12611,26.95817,27.14051,27.04214,27.13331,0.003360968454378521,3
gh200,timing,Ring_Simple,2,786432,27.39618,27.10696,27.41026,27.25157,27.40322,0.005535443262527843,3
gh200,timing,Ring_Simple,2,819200,27.82273,27.67207,27.85057,27.7474,27.83665,0.0032078088670665973,3
gh200,timing,Ring_Simple,2,851968,28.16479,27.90886,28.17023,28.036825,28.16751,0.004640013293193371,3
gh200,timing,Ring_Simple,2,884736,28.19968,27.99558,28.32478,28.097630000000002,28.262230000000002,0.00583694566746857,3
gh200,timing,Ring_Simple,2,917504,28.45694,28.21797,28.51007,28.337455,28.483505,0.005132315702250575,3
gh200,timing,Ring_Simple,2,950272,28.75421,28.60131,28.91389,28.67776,28.834049999999998,0.005435377984649847,3
gh200,timing,Ring_Simple,2,983040,29.05212,28.93026,29.14876,28.99119,29.10044,0.0037604828838652534,3
gh200,timing,Ring_Simple,2,1015808,29.11997,29.05986,29.22779,29.089914999999998,29.173879999999997,0.0028834164320910767,3
gh200,timing,Ring_Simple,2,1048576,29.36859,29.17538,29.51227,29.271985,29.44043,0.005735549442448493,3
gh200,timing,Ring_Simple,2,1081344,29.94138,29.84672,29.95417,29.89405,29.947775,0.0017943394726629175,3
gh200,timing,Ring_Simple,2,1114112,30.07801,29.96639,30.15864,30.022199999999998,30.118325,0.003195856374806734,3
gh200,timing,Ring_Simple,2,1146880,30.16888,30.11486,30.2684,30.14187,30.21864,0.0025446751752136567,3
gh200,timing,Ring_Simple,2,1179648,30.43575,30.27486,30.49303,30.355305,30.46439,0.003584107505154311,3
gh200,timing,Ring_Simple,2,1212416,31.0831,30.9382,31.09653,31.01065,31.089815,0.002546882389465763,3
gh200,timing,Ring_Simple,2,1245184,31.12149,31.0518,31.20085,31.086645,31.16117,0.002394647557041701,3
gh200,timing,Ring_Simple,2,1277952,31.18453,31.13243,31.28373,31.158479999999997,31.23413,0.002425882320496833,3
gh200,timing,Ring_Simple,2,1310720,31.44948,31.39963,31.4578,31.424554999999998,31.45364,0.0009248165629448253,3
gh200,timing,Ring_Simple,2,1343488,31.90233,31.87379,31.98995,31.88806,31.94614,0.0018205566803427948,3
gh200,timing,Ring_Simple,2,1376256,32.06931,32.04888,32.11666,32.059095,32.092985,0.001056773594442772,3
gh200,timing,Ring_Simple,2,1409024,32.13874,32.13528,32.23794,32.137010000000004,32.18834,0.0015971379089532755,3
gh200,timing,Ring_Simple,2,1441792,32.35953,32.31351,32.43697,32.33652,32.398250000000004,0.0019076296843620498,3
gh200,timing,Ring_Simple,2,1474560,32.91695,32.77142,32.95535,32.844184999999996,32.93615,0.002793849369397889,3
gh200,timing,Ring_Simple,2,1507328,32.98837,32.97583,33.04975,32.9821,33.01906,0.001120394854307762,3
gh200,timing,Ring_Simple,2,1540096,33.1979,33.08118,33.22734,33.13954,33.21262,0.002201344060919651,3
gh200,timing,Ring_Simple,2,1572864,33.36014,33.30132,33.3995,33.33073,33.37982,0.001471516606345166,3
gh200,timing,Ring_Simple,2,1605632,33.7614,33.73907,33.92844,33.750235,33.84492,0.002804534172161058,3
gh200,timing,Ring_Simple,2,1638400,33.92556,33.88979,34.10731,33.907675,34.016435,0.0032058424385626575,3
gh200,timing,Ring_Simple,2,1671168,34.12299,34.08274,34.31531,34.102865,34.21915,0.003407819771948406,3
gh200,timing,Ring_Simple,2,1703936,34.3729,34.18161,34.50154,34.277255,34.437219999999996,0.00465381157830732,3
gh200,timing,Ring_Simple,2,1736704,34.77609,34.68112,34.85992,34.728605,34.818005,0.0025707317872710155,3
gh200,timing,Ring_Simple,2,1769472,34.97096,34.85711,35.14696,34.914035,35.05896,0.004144152748451877,3
gh200,timing,Ring_Simple,2,1802240,35.22119,35.11182,35.37926,35.166505,35.300225,0.003796578139466518,3
gh200,timing,Ring_Simple,2,1835008,35.47974,35.2971,35.58278,35.388419999999996,35.53126,0.004025959603988269,3
gh200,timing,Ring_Simple,2,1867776,35.80293,35.62829,35.85509,35.71561,35.82901,0.003167338539052491,3
gh200,timing,Ring_Simple,2,1900544,36.06981,35.83212,36.11396,35.950965,36.091885,0.003906868375519618,3
gh200,timing,Ring_Simple,2,1933312,36.26723,36.09771,36.42467,36.182469999999995,36.34595,0.0045076505705014406,3
gh200,timing,Ring_Simple,2,1966080,36.55522,36.34059,36.69122,36.447905,36.62322,0.004795895086939834,3
gh200,timing,Ring_Simple,2,1998848,36.74754,36.51402,36.85218,36.63078,36.799859999999995,0.0046011243201584074,3
gh200,timing,Ring_Simple,2,2031616,36.96226,36.85929,37.1328,36.910775,37.04753,0.003699854933112879,3
gh200,timing,Ring_Simple,2,2064384,37.3216,37.11656,37.39775,37.21908,37.359674999999996,0.0037671214524564217,3
gh200,timing,Ring_Simple,2,2097152,37.61728,37.36744,37.67615,37.492360000000005,37.646715,0.004103300398114786,3
gh200,timing,Ring_Simple,2,2129920,39.04442,38.79298,39.10746,38.9187,39.07594,0.004027207985161557,3
gh200,timing,Ring_Simple,2,2162688,39.30105,39.07073,39.38041,39.18589,39.34072999999999,0.00393984384641105,3
gh200,timing,Ring_Simple,2,2195456,39.56792,39.31009,39.68248,39.439005,39.6252,0.00470570603660738,3
gh200,timing,Ring_Simple,2,2228224,39.86999,39.56064,39.88055,39.715315000000004,39.87527,0.004011914725837566,3
gh200,timing,Ring_Simple,2,2260992,39.93175,39.83967,40.24854,39.88571,40.090145,0.005119610335134237,3
gh200,timing,Ring_Simple,2,2293760,40.22454,40.12319,40.47093,40.173865,40.347735,0.004322485726375016,3
gh200,timing,Ring_Simple,2,2326528,40.64469,40.4067,40.7426,40.525695,40.693645000000004,0.004132151087879,3
gh200,timing,Ring_Simple,2,2359296,40.84564,40.61212,41.00596,40.728880000000004,40.9258,0.0048210775984902825,3
gh200,timing,Ring_Simple,2,2392064,41.01627,40.98867,41.03315,41.00247,41.02471,0.0005422238540948868,3
gh200,timing,Ring_Simple,2,2424832,41.38259,41.27547,41.51185,41.32903,41.44722,0.0028560319689994867,3
gh200,timing,Ring_Simple,2,2457600,41.73201,41.65305,41.80369,41.692530000000005,41.76785,0.0018048495627217053,3
gh200,timing,Ring_Simple,2,2490368,41.93232,41.92217,42.0824,41.927245,42.00736,0.001910578761203751,3
gh200,timing,Ring_Simple,2,2523136,42.05455,41.94392,42.12976,41.999235,42.092155,0.002209511218167819,3
gh200,timing,Ring_Simple,2,2555904,42.48463,42.32888,42.60142,42.406755000000004,42.543025,0.0032075129287932156,3
gh200,timing,Ring_Simple,2,2588672,42.77646,42.62294,42.91021,42.6997,42.843334999999996,0.003357804736530236,3
gh200,timing,Ring_Simple,2,2621440,43.09325,42.92597,43.11692,43.009609999999995,43.105085,0.002215544197757364,3
gh200,timing,Ring_Simple,4,524288,34.49264,34.39826,34.68976,34.44545,34.5912,0.0042255391295070365,3
gh200,timing,Ring_Simple,4,557056,35.08592,35.04847,35.08878,35.067195,35.08735,0.0005744469576400615,3
gh200,timing,Ring_Simple,4,589824,35.15312,35.11086,35.18318,35.13199,35.16815,0.0010286426923128106,3
gh200,timing,Ring_Simple,4,622592,35.1899,34.98447,35.24784,35.087185000000005,35.218869999999995,0.003742124871056476,3
gh200,timing,Ring_Simple,4,655360,34.79984,34.7976,34.86865,34.79872,34.834245,0.0010208380268414972,3
gh200,timing,Ring_Simple,4,688128,34.94927,34.90703,34.98544,34.92815,34.967355,0.0011217687808642498,3
gh200,timing,Ring_Simple,4,720896,35.0952,34.94383,35.11055,35.019515,35.102875,0.0023752535959333182,3
gh200,timing,Ring_Simple,4,753664,34.98543,34.90191,34.9928,34.94367,34.989115,0.0012989693137972248,3
gh200,timing,Ring_Simple,4,786432,34.93519,34.88209,35.06607,34.90864,35.00063,0.0026331615771948767,3
gh200,timing,Ring_Simple,4,819200,35.54287,35.48974,35.54413,35.516305,35.5435,0.0007651323598797444,3
gh200,timing,Ring_Simple,4,851968,35.56141,35.4043,35.57135,35.482855,35.56638,0.002348753887992676,3
gh200,timing,Ring_Simple,4,884736,35.48942,35.46509,35.53263,35.477255,35.511025000000004,0.0009515511946941954,3
gh200,timing,Ring_Simple,4,917504,35.61773,35.57933,35.71919,35.59853,35.668459999999996,0.0019633480291978006,3
gh200,timing,Ring_Simple,4,950272,35.3531,35.33581,35.41936,35.344454999999996,35.38623,0.0011816502654647325,3
gh200,timing,Ring_Simple,4,983040,35.47821,35.42029,41.18333,35.44925,38.33077,0.08121943017982029,3
gh200,timing,Ring_Simple,4,1015808,35.70766,35.64237,35.7742,35.675015,35.74093,0.0018459624629560392,3
